gene,importance_l1,rank_l1,importance_rf,rank_rf,importance_xgb,rank_xgb,log2fc,auc,log2fc_val,auc_val,stability_score,rank_score_l1,rank_score_rf,rank_score_xgb,model_consensus_score,consensus_score
MOCOS,0.0,751,0.0,758,0.0,739,2.655476280024221,0.9421718361030748,0.5154678712283189,0.8194345450225706,0.8808021900784854,0.15427927927927929,0.1463963963963964,0.1677927927927928,0.15615615615615616,0.5184791731173207
VDR,0.0,676,0.0,876,0.0,718,4.114847547601426,0.9867960707797888,0.5728822903302451,0.7894986932763127,0.8881473226597861,0.23873873873873874,0.013513513513513514,0.19144144144144143,0.1478978978978979,0.518022610278842
KIF11,0.0,693,0.0,870,0.0,706,4.233859035860863,0.99312050057189,0.5949035043953432,0.7804704205274412,0.886794067038381,0.2195945945945946,0.02027027027027027,0.20495495495495494,0.14827327327327325,0.5175336701558272
SMURF1,0.0,736,0.0,746,0.0,776,1.7933488764044938,0.9374957949269999,0.5166524590163943,0.826086956521739,0.8817913593769845,0.17117117117117117,0.15990990990990991,0.12612612612612611,0.1524024024024024,0.5170968808896934
LBH,0.0,747,0.0,754,0.0,758,3.87246269932046,0.9798324698916773,0.6725544357329527,0.7821335234022333,0.8809828779993721,0.15878378378378377,0.15090090090090091,0.1463963963963964,0.15202702702702703,0.5165049525131996
KIAA1524,0.0,680,0.0,878,0.0,722,3.2100937226670254,0.9778813160196461,0.6360988334521265,0.7980517937752436,0.8879664535735128,0.23423423423423423,0.01126126126126126,0.18693693693693694,0.14414414414414414,0.5160552988588285
TUBB,0.0,738,0.0,748,0.0,778,2.582432934131737,0.9888649666958219,0.5332817177476823,0.7745307674031836,0.8816959491390683,0.16891891891891891,0.15765765765765766,0.12387387387387387,0.15015015015015015,0.5159230496446092
TPI1,0.0,673,0.0,881,0.0,727,2.5103876505416114,0.9896050595438336,0.5712524851508682,0.7854597291518175,0.887532326851111,0.24211711711711711,0.007882882882882882,0.18130630630630631,0.14376876876876876,0.5156505478099399
NPC1,0.0,681,0.0,879,0.0,723,2.012971789006257,0.9681087263674897,0.7948975766215263,0.8077928248990259,0.8879507116774729,0.23310810810810811,0.010135135135135136,0.1858108108108108,0.14301801801801803,0.5154843648477454
TBL1XR1,0.0,739,0.0,749,0.0,779,1.8060045011101393,0.9658043463634528,0.5236206343549545,0.797576621525303,0.8816898266501787,0.1677927927927928,0.15653153153153154,0.12274774774774774,0.14902402402402404,0.5153569253371013
IL1RN,0.0,700,0.0,873,0.0,713,6.045083583395007,0.9702785440355245,0.8281008766928002,0.8066048942741745,0.8884417111341799,0.21171171171171171,0.016891891891891893,0.19707207207207209,0.14189189189189189,0.515166801513036
SFXN1,0.0,698,0.0,874,0.0,715,2.0529107885352893,0.9756946780596111,0.519312064623425,0.800902827274887,0.888298689982581,0.21396396396396397,0.015765765765765764,0.19481981981981983,0.14151651651651653,0.5149076032495488
B4GALT4,0.0,740,0.0,750,0.0,780,2.478658628809796,0.9886294826078181,0.5415472772630077,0.7745307674031837,0.881580032174441,0.16666666666666666,0.1554054054054054,0.12162162162162163,0.1478978978978979,0.5147389650361694
TFAP2A,0.0,691,0.0,886,0.0,708,5.183940782479984,0.9813967570477024,0.6007826752197665,0.7928248990258969,0.887110805348805,0.22184684684684686,0.0022522522522522522,0.20270270270270271,0.14226726726726727,0.5146890363080362
ABLIM3,0.0,744,0.0,753,0.0,773,3.7066098600551705,0.9748200228755971,0.6525038417676425,0.7875980042765502,0.8812068130649029,0.16216216216216217,0.15202702702702703,0.12950450450450451,0.1478978978978979,0.5145523554814004
YEATS2,0.0,692,0.0,887,0.0,707,1.6033841283724684,0.9491354369911862,0.5707135923022104,0.8246614397719172,0.8868984358266231,0.22072072072072071,0.0011261261261261261,0.20382882882882883,0.14189189189189189,0.5143951638592574
NCAPG,0.0,684,0.0,880,0.0,726,4.816230686940726,0.988814505819821,0.775053578047042,0.7864100736516988,0.8876117399923992,0.22972972972972974,0.009009009009009009,0.18243243243243243,0.1403903903903904,0.5140010651913948
MPZL2,0.0,742,0.0,751,0.0,782,2.6869268350938578,0.9223238915427571,0.8982402542171508,0.8408172962698979,0.881570593700161,0.16441441441441443,0.15427927927927929,0.11936936936936937,0.14602102102102102,0.513795807360591
PMEPA1,0.0,743,0.0,752,0.0,783,3.483698751934334,0.9625243894234004,0.7845056711808036,0.8001900688999762,0.8813571988753226,0.16328828828828829,0.15315315315315314,0.11824324324324324,0.1448948948948949,0.5131260468851088
ARHGAP42,0.0,685,0.0,882,0.0,728,3.5523823588777503,0.9711363789275382,0.5448091589451174,0.8037538607745307,0.8874450629205975,0.2286036036036036,0.006756756756756757,0.18018018018018017,0.13851351351351351,0.5129792882170555
KIF18A,0.0,690,0.0,885,0.0,721,4.067732624638364,0.9806398439076903,0.595718127821335,0.7940128296507484,0.8873257617859792,0.22297297297297297,0.0033783783783783786,0.18806306306306306,0.13813813813813813,0.5127319499620586
PADI1,0.0,754,0.0,851,0.0,690,8.016432903855211,0.9536937361232591,1.143900392017105,0.8184842005226896,0.886088967263924,0.15090090090090091,0.041666666666666664,0.22297297297297297,0.13851351351351351,0.5123012403887188
DDX60L,0.0,723,0.0,871,0.0,710,2.099600719908497,0.9622216241673955,0.9631044452363966,0.8149204086481349,0.8885710034273899,0.1858108108108108,0.019144144144144143,0.20045045045045046,0.13513513513513511,0.5118530692812625
ARL4C,0.0,688,0.0,883,0.0,730,4.195261989504138,0.9767711767476283,0.8434686101211684,0.7980517937752435,0.8874114708887867,0.22522522522522523,0.00563063063063063,0.17792792792792791,0.13626126126126126,0.511836366075024
TES,0.0,724,0.0,872,0.0,711,2.386037764919599,0.9654679405234474,0.6598700403896425,0.8115942028985508,0.8885310575535794,0.18468468468468469,0.018018018018018018,0.19932432432432431,0.134009009009009,0.5112700332812942
KIF26B,0.0,689,0.0,884,0.0,731,5.4283354134427775,0.9888649666958218,0.678089204086481,0.785934901401758,0.8873998075127403,0.22409909909909909,0.0045045045045045045,0.1768018018018018,0.13513513513513511,0.5112674713239377
SHCBP1,0.0,759,0.0,852,0.0,694,4.5489043059947525,0.9823891542757182,0.7367754692325965,0.7890235210263721,0.8857060553201543,0.14527027027027026,0.04054054054054054,0.21846846846846846,0.13475975975975976,0.5102329075399571
DHRS9,0.0,760,0.0,853,0.0,695,7.499993325708135,0.9814303976317029,1.253235117605132,0.789736279401283,0.8855832996552976,0.14414414414414414,0.039414414414414414,0.21734234234234234,0.13363363363363365,0.5096084666444656
CHML,0.0,729,0.0,804,0.0,769,1.9418901231245376,0.9462087061831393,0.6346140841054879,0.8191969588976004,0.8827028173174772,0.17905405405405406,0.0945945945945946,0.134009009009009,0.1358858858858859,0.5092943516016816
TSC22D1,0.0,730,0.0,803,0.0,770,2.8048522169144854,0.9720110341115522,0.7015341910192454,0.7933000712758376,0.8826555156760723,0.17792792792792791,0.09572072072072071,0.13288288288288289,0.13551051051051052,0.5090830130932914
GPX8,0.0,762,0.0,854,0.0,697,3.4631343470362648,0.9711363789275381,1.0833929959610336,0.7990021382751248,0.8850692429041941,0.14189189189189189,0.038288288288288286,0.21509009009009009,0.13175675675675677,0.5084129998304754
ENTPD1,0.0,728,0.0,816,0.0,767,3.7863991522572835,0.9900423871358407,0.847431672606322,0.7757186980280353,0.8828803441891542,0.18018018018018017,0.08108108108108109,0.13626126126126126,0.1325075075075075,0.5076939258483308
AK4,0.0,765,0.0,856,0.0,700,4.60719602368297,0.9790250958756644,0.5861119493941551,0.7904490377761939,0.8847370194438512,0.13851351351351351,0.036036036036036036,0.21171171171171171,0.12875375375375375,0.5067453865988025
TAP1,0.0,767,0.0,857,0.0,702,3.1130749613133277,0.9774103478436386,0.5616076407697772,0.7916369684010455,0.8845235478776418,0.13626126126126126,0.03490990990990991,0.20945945945945946,0.12687687687687688,0.5057002123772594
ATP2C1,0.0,686,0.0,815,0.0,843,2.2060085817129784,0.9781840812756509,0.5056042385364687,0.8037538607745308,0.8909689224799526,0.22747747747747749,0.08220720720720721,0.05067567567567568,0.12012012012012012,0.5055445213000364
SULF2,0.0,768,0.0,858,0.0,703,4.770973366749646,0.9924981497678799,1.0905409788548361,0.776431456402946,0.8844645591615385,0.13513513513513514,0.033783783783783786,0.20833333333333334,0.12575075075075073,0.5051076549561446
IFI6,0.0,752,0.0,805,0.0,768,4.84530861871762,0.985753212675772,0.7802435471608451,0.7797576621525303,0.8827553611472441,0.15315315315315314,0.09346846846846847,0.13513513513513514,0.12725225225225226,0.5050038066997482
ADAM28,0.0,770,0.0,859,0.0,705,3.908382769292875,0.9571587162753146,1.2280712758374897,0.8115942028985507,0.8843764560294337,0.13288288288288289,0.03265765765765766,0.20608108108108109,0.12387387387387387,0.5041251649516538
MSLN,0.0,721,0.0,848,0.0,785,10.09677201439817,0.9719101123595505,0.8181836944642438,0.8056545497742932,0.8887823273593676,0.18806306306306306,0.04504504504504504,0.11599099099099099,0.11636636636636637,0.502574346862867
COL12A1,0.0,702,0.0,818,0.0,845,4.877151308618717,0.9741640314875866,1.6498282418626733,0.807080066524115,0.8906220449953663,0.20945945945945946,0.07882882882882883,0.04842342342342342,0.11223723723723723,0.5014296411163018
ADGRF1,0.0,707,0.0,820,0.0,839,6.8026349021059005,0.9629785373074076,1.3791107008790688,0.8175338560228083,0.8902561963566377,0.20382882882882883,0.07657657657657657,0.05518018018018018,0.11186186186186185,0.5010590291092497
WDHD1,0.0,704,0.0,819,0.0,847,2.7577899650137927,0.9780663392316491,0.6059575742456658,0.8028035162746496,0.8904348663405551,0.2072072072072072,0.0777027027027027,0.04617117117117117,0.11036036036036034,0.5003976133504577
CDC42BPA,0.0,872,0.0,717,0.0,797,2.0498219673013525,0.972751126959564,0.5564880755523856,0.8184842005226893,0.8956176026412983,0.018018018018018018,0.19256756756756757,0.10247747747747747,0.10435435435435436,0.49998597849782633
PI3,0.0,874,0.0,718,0.0,798,7.1382457511942405,0.9570073336473122,0.7328657448325022,0.8339272986457591,0.8954673107701048,0.015765765765765764,0.19144144144144143,0.10135135135135136,0.10285285285285285,0.4991600818114788
FOXQ1,0.0,722,0.0,869,0.0,784,3.88408662786786,0.944745340779116,0.9997454430981225,0.8327393680209075,0.8887423538927757,0.18693693693693694,0.021396396396396396,0.11711711711711711,0.10848348348348348,0.49861291868812957
COL5A2,0.0,772,0.0,860,0.0,733,5.343861939043261,0.9867119693197874,1.3648090710382519,0.781895937277263,0.884303889959324,0.13063063063063063,0.03153153153153153,0.17454954954954954,0.11223723723723723,0.4982705635982806
RAD51AP1,0.0,709,0.0,821,0.0,852,3.5941173921819285,0.9810771714996972,0.5669857044428608,0.799239724400095,0.8901582746996196,0.20157657657657657,0.07545045045045046,0.04054054054054054,0.10585585585585584,0.49800706527773775
ANXA8L1,0.0,773,0.0,861,0.0,734,6.098039366211398,0.9399010966830385,1.3290043066444914,0.8287004038964125,0.8843007475206434,0.12950450450450451,0.030405405405405407,0.17342342342342343,0.11111111111111112,0.49770592931587726
TGM2,0.0,711,0.0,822,0.0,854,3.9257936116530985,0.9523985736392383,1.2623196555001188,0.8277500593965312,0.8900743136061193,0.19932432432432431,0.07432432432432433,0.038288288288288286,0.10397897897897897,0.49702664629254917
RARRES3,0.0,714,0.0,823,0.0,857,4.833516648725021,0.9904124335598465,0.6068959824186289,0.789023521026372,0.8897178815501019,0.19594594594594594,0.0731981981981982,0.03490990990990991,0.10135135135135133,0.4955346164507266
ENO1,0.0,717,0.0,824,0.0,860,3.14004131736527,0.9921953845118752,0.8517053480636729,0.7864100736516988,0.8893024463513459,0.19256756756756757,0.07207207207207207,0.03153153153153153,0.09872372372372373,0.4940130850375348
NPR3,0.0,719,0.0,847,0.0,838,4.262338131601965,0.9692693265155083,1.209425557139462,0.8087431693989071,0.889006242839461,0.19031531531531531,0.04617117117117117,0.05630630630630631,0.0975975975975976,0.49330192021852926
SIPA1L1,0.0,774,0.0,862,0.0,760,1.744183347910921,0.9664771580434637,0.543499717272514,0.8009028272748873,0.8836895735534559,0.12837837837837837,0.02927927927927928,0.14414414414414414,0.10060060060060061,0.49214508707702825
SEC23A,0.0,775,0.0,863,0.0,762,2.6329562739689165,0.974315414115589,0.7339629745782839,0.7925873129009267,0.8834512982073318,0.12725225225225226,0.028153153153153154,0.14189189189189189,0.09909909909909909,0.49127519865321545
EIF2AK2,0.0,777,0.0,864,0.0,764,2.1841334992935475,0.9723306196595572,0.5679384057971024,0.7942504157757186,0.8832904481696067,0.125,0.02702702702702703,0.13963963963963963,0.09722222222222221,0.49025633519591444
TMEM133,0.0,875,0.0,762,0.0,800,3.471813947386127,0.9770739420036332,0.8582379187455453,0.8134948918983131,0.895284389370935,0.01463963963963964,0.14189189189189189,0.0990990990990991,0.0852102102102102,0.49024729979057263
DAPP1,0.0,778,0.0,865,0.0,765,5.662225597120367,0.9767207158716275,0.6131385958660021,0.789736279401283,0.8832284398012445,0.12387387387387387,0.0259009009009009,0.13851351351351351,0.0960960960960961,0.4896622679486703
MR1,0.0,718,0.0,846,0.0,861,3.348262366278679,0.9895545986678328,0.6360213566167738,0.7887859349014018,0.8891701467827369,0.19144144144144143,0.0472972972972973,0.030405405405405407,0.08971471471471472,0.4894424307487258
BGN,0.0,779,0.0,817,0.0,844,4.61890540604185,0.9838020588037408,1.2279140698503195,0.7978142076502732,0.8908080947729742,0.12274774774774774,0.07995495495495496,0.04954954954954955,0.08408408408408408,0.48744608942852913
SLC25A24,0.0,795,0.0,806,0.0,841,2.7196393729395143,0.9734239386395747,0.5698504632929433,0.8087431693989071,0.8910835078404362,0.10472972972972973,0.09234234234234234,0.05292792792792793,0.08333333333333333,0.4872084205868848
SLC16A4,0.0,876,0.0,829,0.0,801,4.397477450716544,0.9830115050797281,0.8753903064861,0.8073176526490853,0.8951645734781968,0.013513513513513514,0.06644144144144144,0.09797297297297297,0.05930930930930931,0.47723694139375306
MET,0.0,877,0.0,830,0.0,802,3.3430843436722073,0.9509352082352149,1.3542566809218348,0.8391541933951057,0.8950447007791478,0.012387387387387387,0.06531531531531531,0.09684684684684684,0.05818318318318318,0.47661394198116547
ZC2HC1A,0.0,878,0.0,831,0.0,803,2.0836656125950346,0.9548879768552782,0.6870425968163465,0.8351152292706105,0.8950016026634209,0.01126126126126126,0.06418918918918919,0.09572072072072071,0.05705705705705705,0.47602932986023894
SGPP2,0.0,880,0.0,832,0.0,805,4.03385828567584,0.9724483617035592,0.8674134663815627,0.8168210976478972,0.8946347278981276,0.009009009009009009,0.06306306306306306,0.09346846846846847,0.05518018018018018,0.4749074540391539
RHOF,0.0,860,0.0,814,0.0,840,3.729495653636547,0.9784195653636546,0.510287006414825,0.8037538607745308,0.8910867011082716,0.03153153153153153,0.08333333333333333,0.05405405405405406,0.05630630630630631,0.47369650370728894
FAT1,0.0,883,0.0,833,0.0,808,2.454949465114713,0.9630626387674092,0.7834249703017351,0.8246614397719173,0.8938620369727832,0.00563063063063063,0.061936936936936936,0.09009009009009009,0.052552552552552555,0.4732072947626679
LIPH,0.0,884,0.0,834,0.0,809,3.8112118448496264,0.960371392047366,1.4746664742219027,0.8265621287716798,0.8934667589734507,0.0045045045045045045,0.060810810810810814,0.08896396396396396,0.05142642642642642,0.4724465926999386
TNIK,0.0,886,0.0,836,0.0,812,2.5504338558837385,0.9642905200834287,0.7349490757899746,0.8225231646471847,0.8934068262341665,0.0022522522522522522,0.05855855855855856,0.08558558558558559,0.0487987987987988,0.4711028125164826
DCBLD1,0.0,857,0.0,812,0.0,863,2.0134696763775812,0.9581511135033304,0.7150127037301006,0.824423853646947,0.8912874826791831,0.03490990990990991,0.08558558558558559,0.028153153153153154,0.04954954954954954,0.47041851611436636
SLC22A3,0.0,859,0.0,813,0.0,862,4.567738168606607,0.965434299939447,1.1269864005702064,0.8170586837728676,0.8912464897735295,0.03265765765765766,0.08445945945945946,0.02927927927927928,0.0487987987987988,0.47002264428616414
KDM5B,0.0,845,0.0,828,0.0,865,1.9644627598735114,0.9668808450514701,0.5230161511047742,0.8180090282727488,0.8924449346178173,0.04842342342342342,0.06756756756756757,0.0259009009009009,0.04729729729729729,0.46987111595755726
TRAK1,0.0,850,0.0,807,0.0,881,2.911829657538855,0.9850972212877616,0.6629470087906855,0.7987645521501545,0.8919308721590578,0.04279279279279279,0.09121621621621621,0.007882882882882882,0.04729729729729729,0.4696140847281775
DCBLD2,0.0,837,0.0,840,0.0,867,2.6856495895848758,0.9487822108591806,1.0971434497505346,0.8374910905203137,0.8931366505050103,0.057432432432432436,0.05405405405405406,0.02364864864864865,0.04504504504504505,0.4690908477750277
ADAM19,0.0,851,0.0,809,0.0,883,4.797949818340847,0.981127632375698,0.7558750582086002,0.8023283440247089,0.8917279796131601,0.041666666666666664,0.08896396396396396,0.00563063063063063,0.04542042042042042,0.46857420001679023
CALU,0.0,846,0.0,827,0.0,876,2.468475967166791,0.9766534347036264,0.8357273889284871,0.8075552387740556,0.8921043282375055,0.0472972972972973,0.0686936936936937,0.013513513513513514,0.043168168168168174,0.46763624820283684
PTPN12,0.0,839,0.0,842,0.0,870,2.19288980353899,0.9651147143914418,0.6956480019006905,0.8203848895224519,0.8927497876439549,0.05518018018018018,0.0518018018018018,0.02027027027027027,0.04241741741741741,0.46758360253068615
MATN3,0.0,853,0.0,810,0.0,885,6.218921977393528,0.9836002152997375,1.2314796103587535,0.7994773105250653,0.8915387497647483,0.039414414414414414,0.08783783783783784,0.0033783783783783786,0.04354354354354354,0.4675411466541459
MAP4K4,0.0,847,0.0,826,0.0,878,3.130812887707731,0.9883603579358137,0.8538855452601561,0.7956759325255406,0.8920179558578709,0.04617117117117117,0.06981981981981981,0.01126126126126126,0.04241741741741742,0.4672176866376442
DEPDC1B,0.0,840,0.0,843,0.0,871,5.299510667429187,0.985753212675772,0.6201251817533855,0.7997148966500357,0.8927336198848791,0.05405405405405406,0.05067567567567568,0.019144144144144143,0.0412912912912913,0.4670124555880852
KCNK1,0.0,885,0.0,835,0.0,836,4.062231588508377,0.9800847742716814,0.7447138512710865,0.8068424803991446,0.8934636233698721,0.0033783783783783786,0.059684684684684686,0.05855855855855856,0.040540540540540536,0.4670020819552063
