gene_A,gene_B,gene_A_auc,gene_B_auc,gene_A_log2fc,gene_B_log2fc,correlation,abs_correlation,tumor_AND_activation,normal_AND_activation,AND_sensitivity,AND_specificity,pair_score
PTTG1,LGALS3BP,0.9954417008679272,0.997746080871964,5.344155052815717,4.172795868936285,0.8676464969603072,0.8676464969603072,0.949438202247191,0.0,0.949438202247191,1.0,0.1252334553000927
NDUFC2,S100A6,0.9971741909439548,0.9968377851039494,2.232745428244634,6.411394479580163,0.8653418764454621,0.8653418764454621,0.9325842696629213,0.0,0.9325842696629213,1.0,0.12520405964219447
GTF3A,ATP5E,0.9957276458319316,0.9953575994079256,1.6110134562336,2.903379583529571,0.8652444351839471,0.8652444351839471,0.9438202247191011,0.011976047904191617,0.9438202247191011,0.9880239520958084,0.1251017311819349
PIGU,MGST2,0.9947352486039158,0.9968377851039494,2.392829610442038,2.420642397228016,0.8661146869131594,0.8661146869131594,0.9438202247191011,0.005988023952095809,0.9438202247191011,0.9940119760479041,0.1250777546563085
PIGU,CKLF,0.9947352486039158,0.9949875529839196,2.392829610442038,3.8934817230707113,0.8660104078947265,0.8660104078947265,0.9438202247191011,0.005988023952095809,0.9438202247191011,0.9940119760479041,0.12505888219113018
SMYD3,TCEB2,0.9947857094799164,0.9960304110879364,3.0911119121307946,2.6273445132207485,0.8668633009864242,0.8668633009864242,0.9550561797752809,0.011976047904191617,0.9550561797752809,0.9880239520958084,0.12505334993143113
LGALS3BP,CORO2A,0.997746080871964,0.9971405503599542,4.172795868936285,6.426852216914485,0.8647695409033048,0.8647695409033048,0.9382022471910112,0.011976047904191617,0.9382022471910112,0.9880239520958084,0.12503358644076706
UQCR10,CKLF,0.9952903182399246,0.9949875529839196,2.180370561124943,3.8934817230707113,0.8661992261538125,0.8661992261538125,0.9438202247191011,0.005988023952095809,0.9438202247191011,0.9940119760479041,0.12491748740021313
NDUFA1,CFL1,0.995879028459934,0.9953575994079256,2.1289500067281164,3.58724077238781,0.8670727183955317,0.8670727183955317,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.12490082852638802
LINC01420,GAPDH,0.994869810939918,0.9971741909439548,2.968724063109736,3.5851202650878014,0.8686832202079903,0.8686832202079903,0.9606741573033708,0.005988023952095809,0.9606741573033708,0.9940119760479041,0.12489840168609476
SERTAD3,POC1A,0.9945502253919128,0.9949539123999191,3.3380839063446146,3.774388256072125,0.8669756921217477,0.8669756921217477,0.9438202247191011,0.0,0.9438202247191011,1.0,0.12489214898796014
TCEB2,IFI27,0.9960304110879364,0.9963331763439413,2.6273445132207485,6.051113907017427,0.864798295176277,0.864798295176277,0.9382022471910112,0.011976047904191617,0.9382022471910112,0.9880239520958084,0.12484889705664956
COX7B,ATOX1,0.9969387068559512,0.9969723474399516,2.605707387472245,2.821290462894436,0.8681168791840839,0.8681168791840839,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.12482039049822546
CCDC51,GAPDH,0.994634326851914,0.9971741909439548,2.608153639911189,3.5851202650878014,0.86800756682711,0.86800756682711,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.12479211933296507
PKM,CD63,0.9953239588239252,0.9978470026239656,4.02694682432887,2.327627726569334,0.8681785385420373,0.8681785385420373,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.12471572445095101
KIF4A,MRPL17,0.996434098095943,0.9952398573639238,6.418663964206419,2.2809577406983785,0.8673666615426254,0.8673666615426254,0.9438202247191011,0.0,0.9438202247191011,1.0,0.12466089174058823
COX6B1,PIGU,0.9954921617439276,0.9947352486039158,2.311949498755298,2.392829610442038,0.8696928089219961,0.8696928089219961,0.9606741573033708,0.0,0.9606741573033708,1.0,0.1245710711510057
PSMB3,IFI27,0.9950548341519208,0.9963331763439413,2.7755753481800447,6.051113907017427,0.865862438865964,0.865862438865964,0.9325842696629213,0.0,0.9325842696629213,1.0,0.12455592288177764
MISP,MGST2,0.996366816927942,0.9968377851039494,7.767093157505214,2.420642397228016,0.8693117455151553,0.8693117455151553,0.9606741573033708,0.005988023952095809,0.9606741573033708,0.9940119760479041,0.12437301657916133
SMYD3,OCIAD2,0.9947857094799164,0.996938706855951,3.0911119121307946,3.9669676209379,0.868462259558146,0.868462259558146,0.949438202247191,0.0,0.949438202247191,1.0,0.12437019958707775
ATOX1,MRPL14,0.9969723474399516,0.9965350198479448,2.821290462894436,2.674413590795937,0.8685849585174237,0.8685849585174237,0.949438202247191,0.0,0.949438202247191,1.0,0.12436541634602614
RGS10,GRN,0.995189396487923,0.9967368633519478,4.373259220884075,3.5322372199421377,0.8669500740068149,0.8669500740068149,0.9382022471910112,0.0,0.9382022471910112,1.0,0.12432382618843069
COX6B1,GRN,0.9954921617439276,0.9967368633519478,2.311949498755298,3.5322372199421377,0.8677646800971766,0.8677646800971766,0.9438202247191011,0.0,0.9438202247191011,1.0,0.12432143576445183
TP53TG1,UQCR10,0.9946006862679136,0.9952903182399246,2.8377416134024083,2.180370561124943,0.867596410154905,0.867596410154905,0.9550561797752809,0.011976047904191617,0.9550561797752809,0.9880239520958084,0.1243069599465832
LGALS3BP,COX7B,0.997746080871964,0.9969387068559512,4.172795868936285,2.605707387472245,0.8687460110300506,0.8687460110300506,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.12427315577748389
SPA17,NDUFC2,0.9945502253919128,0.9971741909439548,2.7632888784229293,2.232745428244634,0.865454582929143,0.865454582929143,0.9325842696629213,0.005988023952095809,0.9325842696629213,0.9940119760479041,0.12420751230969994
SHFM1,CKLF,0.996064051671937,0.9949875529839196,2.8740591939716085,3.8934817230707113,0.8686056627629704,0.8686056627629704,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.12417944236152062
SNRPD1,MDK,0.9946847877279148,0.9973592141559576,3.0110962154343013,5.13613744533405,0.8687242552421829,0.8687242552421829,0.949438202247191,0.0,0.949438202247191,1.0,0.12414239643107437
CCDC51,MRPL17,0.994634326851914,0.9952398573639238,2.608153639911189,2.2809577406983785,0.8685975927085197,0.8685975927085197,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.12411363051084197
CCDC51,CKLF,0.994634326851914,0.9949875529839196,2.608153639911189,3.8934817230707113,0.8678785276246277,0.8678785276246277,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.12404300441124443
UBE2S,MDK,0.9958958487519344,0.9973592141559576,3.778860169548543,5.13613744533405,0.8690005086351118,0.8690005086351118,0.949438202247191,0.0,0.949438202247191,1.0,0.12395646769337172
LGALS3BP,CKS2,0.997746080871964,0.9946511471439144,4.172795868936285,4.81815380475005,0.8697576466166502,0.8697576466166502,0.9550561797752809,0.0,0.9550561797752809,1.0,0.12391591476042865
SNRPD1,CCNB1,0.9946847877279148,0.9945165848079124,3.0110962154343013,3.72830410078719,0.86726212304025,0.86726212304025,0.9382022471910112,0.0,0.9382022471910112,1.0,0.12386257105332311
UBE2S,SERTAD3,0.9958958487519344,0.9945502253919128,3.778860169548543,3.3380839063446146,0.8696795125022401,0.8696795125022401,0.9606741573033708,0.005988023952095809,0.9606741573033708,0.9940119760479041,0.12385137749145672
GAPDH,NDUFA13,0.9971741909439548,0.998990782479984,3.5851202650878014,2.554904174796474,0.8692958302132953,0.8692958302132953,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.12384441155683275
ATOX1,PKM,0.9969723474399516,0.9953239588239252,2.821290462894436,4.02694682432887,0.8683115098035151,0.8683115098035151,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.12380268733240327
MAN2B1,SERTAD3,0.9949202718159188,0.9945502253919128,2.349282665007065,3.3380839063446146,0.8665518045534638,0.8665518045534638,0.9325842696629213,0.0,0.9325842696629213,1.0,0.12379648069078754
LINC01420,S100A6,0.994869810939918,0.9968377851039494,2.968724063109736,6.411394479580163,0.8667104821396682,0.8667104821396682,0.9382022471910112,0.005988023952095809,0.9382022471910112,0.9940119760479041,0.1237883193888885
LGALS3BP,COX6B1,0.997746080871964,0.9954921617439276,4.172795868936285,2.311949498755298,0.869221364975451,0.869221364975451,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.1237332873748168
UBE2S,MRPL14,0.9958958487519344,0.9965350198479448,3.778860169548543,2.674413590795937,0.8700192304144586,0.8700192304144586,0.9550561797752809,0.0,0.9550561797752809,1.0,0.12366912528068025
NUDT1,CD63,0.9945838659759132,0.9978470026239656,3.1617194577137866,2.327627726569334,0.8684842998422367,0.8684842998422367,0.9550561797752809,0.011976047904191617,0.9550561797752809,0.9880239520958084,0.12363096509168556
UBE2T,MDK,0.9959463096279352,0.9973592141559576,5.646122027854405,5.13613744533405,0.867824303691423,0.867824303691423,0.9382022471910112,0.0,0.9382022471910112,1.0,0.12359245255289909
UQCR10,POC1A,0.9952903182399246,0.9949539123999191,2.180370561124943,3.774388256072125,0.8684694217834759,0.8684694217834759,0.9438202247191011,0.0,0.9438202247191011,1.0,0.12353567333508668
DHRS7B,COX7A2,0.9949875529839196,0.9967705039359482,1.7343585581645686,2.320042726905739,0.8686512606141806,0.8686512606141806,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.12344992066540929
TP53TG1,OCIAD2,0.9946006862679136,0.996938706855951,2.8377416134024083,3.9669676209379,0.8694272548569566,0.8694272548569566,0.949438202247191,0.0,0.949438202247191,1.0,0.12344631851094727
KIF4A,MRPL14,0.996434098095943,0.9965350198479448,6.418663964206419,2.674413590795937,0.8681215862079389,0.8681215862079389,0.9382022471910112,0.0,0.9382022471910112,1.0,0.1232936634939256
SMYD3,NUDT1,0.9947857094799164,0.9945838659759132,3.0911119121307946,3.1617194577137866,0.868029481769203,0.868029481769203,0.949438202247191,0.011976047904191617,0.949438202247191,0.9880239520958084,0.12313926969191429
NUDT1,OCIAD2,0.9945838659759132,0.996938706855951,3.1617194577137866,3.9669676209379,0.8697713591414495,0.8697713591414495,0.949438202247191,0.0,0.949438202247191,1.0,0.12311995495767954
COX6B1,ATP5E,0.9954921617439276,0.9953575994079256,2.311949498755298,2.903379583529571,0.868218687592462,0.868218687592462,0.9438202247191011,0.005988023952095809,0.9438202247191011,0.9940119760479041,0.12306745408561595
TCEB2,SHFM1,0.9960304110879364,0.996064051671937,2.6273445132207485,2.8740591939716085,0.8698383686261013,0.8698383686261013,0.9606741573033708,0.011976047904191617,0.9606741573033708,0.9880239520958084,0.12305704922401592
TP53TG1,TCEB2,0.9946006862679136,0.9960304110879364,2.8377416134024083,2.6273445132207485,0.8691035311508201,0.8691035311508201,0.9550561797752809,0.011976047904191617,0.9550561797752809,0.9880239520958084,0.12293770788162268
CTSB,COMMD1,0.9947520688959162,0.9963331763439413,3.5799245004373272,1.9911958453878764,0.8660659583450451,0.8660659583450451,0.9269662921348315,0.005988023952095809,0.9269662921348315,0.9940119760479041,0.12285883468075313
NDUFA13,CFL1,0.998990782479984,0.9953575994079256,2.554904174796474,3.58724077238781,0.8686853189707427,0.8686853189707427,0.9438202247191011,0.005988023952095809,0.9438202247191011,0.9940119760479041,0.12284718490184861
BLOC1S1,BOLA2B,0.995122115319922,0.9969050662719504,2.293008490883402,2.9417004743322352,0.8693366567938443,0.8693366567938443,0.9438202247191011,0.0,0.9438202247191011,1.0,0.1228310911773242
LINC01420,BOLA2B,0.994869810939918,0.9969050662719504,2.968724063109736,2.9417004743322352,0.8700965194993915,0.8700965194993915,0.949438202247191,0.0,0.949438202247191,1.0,0.12282810288783837
LGALS3BP,NDUFC2,0.997746080871964,0.9971741909439548,4.172795868936285,2.232745428244634,0.869608362923665,0.869608362923665,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.12274494200181517
TP53TG1,SPA17,0.9946006862679136,0.9945502253919128,2.8377416134024083,2.7632888784229293,0.8668650889685238,0.8668650889685238,0.9382022471910112,0.011976047904191617,0.9382022471910112,0.9880239520958084,0.12274212329376906
MGST2,CORO2A,0.9968377851039494,0.9971405503599542,2.420642397228016,6.426852216914485,0.8672061216378857,0.8672061216378857,0.9325842696629213,0.005988023952095809,0.9325842696629213,0.9940119760479041,0.1227292831069411
OCIAD2,SPA17,0.996938706855951,0.9945502253919128,3.9669676209379,2.7632888784229293,0.86784639152221,0.86784639152221,0.9325842696629213,0.0,0.9325842696629213,1.0,0.12271990582658038
OCIAD2,IFI27,0.996938706855951,0.9963331763439413,3.9669676209379,6.051113907017427,0.8687553396349734,0.8687553396349734,0.9382022471910112,0.0,0.9382022471910112,1.0,0.12271980520055162
PIGU,SPA17,0.9947352486039158,0.9945502253919128,2.392829610442038,2.7632888784229293,0.8669032405294386,0.8669032405294386,0.9325842696629213,0.005988023952095809,0.9325842696629213,0.9940119760479041,0.12271970428426991
LINC01420,ATP5L,0.994869810939918,0.997611518535962,2.968724063109736,2.3200297147278457,0.8702379631295655,0.8702379631295655,0.9606741573033708,0.011976047904191617,0.9606741573033708,0.9880239520958084,0.12270309012949523
COX6B1,LINC01420,0.9954921617439276,0.994869810939918,2.311949498755298,2.968724063109736,0.8709099151434679,0.8709099151434679,0.9606741573033708,0.005988023952095809,0.9606741573033708,0.9940119760479041,0.12267686841498222
COX7B,POC1A,0.9969387068559512,0.9949539123999191,2.605707387472245,3.774388256072125,0.8695117945796086,0.8695117945796086,0.9438202247191011,0.0,0.9438202247191011,1.0,0.12265816536658992
NUDT1,SERTAD3,0.9945838659759132,0.9945502253919128,3.1617194577137866,3.3380839063446146,0.8686496982399468,0.8686496982399468,0.949438202247191,0.011976047904191617,0.949438202247191,0.9880239520958084,0.1225460494386241
CORO2A,IFI27,0.9971405503599542,0.9963331763439413,6.426852216914485,6.051113907017427,0.8682103690203659,0.8682103690203659,0.9438202247191011,0.011976047904191617,0.9438202247191011,0.9880239520958084,0.12249504312673241
PTTG1,OCIAD2,0.9954417008679272,0.996938706855951,5.344155052815717,3.9669676209379,0.8697822561924101,0.8697822561924101,0.9438202247191011,0.0,0.9438202247191011,1.0,0.12243390812371321
LGALS3BP,COX7A2,0.997746080871964,0.9967705039359482,4.172795868936285,2.320042726905739,0.8706758138244668,0.8706758138244668,0.9606741573033708,0.011976047904191617,0.9606741573033708,0.9880239520958084,0.12241397247140173
SNRPD1,KIF4A,0.9946847877279148,0.996434098095943,3.0110962154343013,6.418663964206419,0.8697268789562648,0.8697268789562648,0.9438202247191011,0.0,0.9438202247191011,1.0,0.12240842031760386
UBE2S,ATOX1,0.9958958487519344,0.9969723474399516,3.778860169548543,2.821290462894436,0.870621462202122,0.870621462202122,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.12238589135833965
EPHX4,S100A6,0.9968377851039494,0.9968377851039494,7.818003390970866,6.411394479580163,0.870768696925342,0.870768696925342,0.949438202247191,0.0,0.949438202247191,1.0,0.12230914135389687
MRPL17,PSMB6,0.9952398573639238,0.9951052950279218,2.2809577406983785,1.9886599845253323,0.8713277721523428,0.8713277721523428,0.9606741573033708,0.005988023952095809,0.9606741573033708,0.9940119760479041,0.12227873723981733
RGS10,CFL1,0.995189396487923,0.9953575994079256,4.373259220884075,3.58724077238781,0.867477763644199,0.867477763644199,0.9325842696629213,0.005988023952095809,0.9325842696629213,0.9940119760479041,0.12226746236904988
OCIAD2,CKS2,0.996938706855951,0.9946511471439144,3.9669676209379,4.81815380475005,0.870696770808881,0.870696770808881,0.949438202247191,0.0,0.949438202247191,1.0,0.12224918789199542
NDUFA13,COMMD1,0.998990782479984,0.9963331763439413,2.554904174796474,1.9911958453878764,0.868872502105557,0.868872502105557,0.9438202247191011,0.011976047904191617,0.9438202247191011,0.9880239520958084,0.12199272951565984
LGALS3BP,ATOX1,0.997746080871964,0.9969723474399516,4.172795868936285,2.821290462894436,0.8696509907220135,0.8696509907220135,0.949438202247191,0.011976047904191617,0.949438202247191,0.9880239520958084,0.1219532881160656
CD63,GRN,0.9978470026239656,0.9967368633519478,2.327627726569334,3.5322372199421377,0.8712511928545859,0.8712511928545859,0.949438202247191,0.0,0.949438202247191,1.0,0.1219080044966432
ATP5L,NDUFA13,0.997611518535962,0.998990782479984,2.3200297147278457,2.554904174796474,0.8705884364186952,0.8705884364186952,0.9550561797752809,0.011976047904191617,0.9550561797752809,0.9880239520958084,0.1219076749103033
ATP5E,GAPDH,0.9953575994079256,0.9971741909439548,2.903379583529571,3.5851202650878014,0.8703751894944044,0.8703751894944044,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.1218769892523581
UQCR10,COMMD1,0.9952903182399246,0.9963331763439413,2.180370561124943,1.9911958453878764,0.8690547630941164,0.8690547630941164,0.9438202247191011,0.011976047904191617,0.9438202247191011,0.9880239520958084,0.12159723605977686
NDUFA1,NDUFC2,0.995879028459934,0.9971741909439548,2.1289500067281164,2.232745428244634,0.8715880707029643,0.8715880707029643,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.12148280381938328
LGALS3BP,LINC01420,0.997746080871964,0.994869810939918,4.172795868936285,2.968724063109736,0.8715461065283673,0.8715461065283673,0.9606741573033708,0.011976047904191617,0.9606741573033708,0.9880239520958084,0.12147431186249401
NDUFA13,MDK,0.998990782479984,0.9973592141559576,2.554904174796474,5.13613744533405,0.8711026165676302,0.8711026165676302,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.12142527853053914
COX7B,BLOC1S1,0.9969387068559512,0.995122115319922,2.605707387472245,2.293008490883402,0.8716023337963534,0.8716023337963534,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.12140882738002873
TPX2,CKLF,0.9954080602839264,0.9949875529839196,6.654686059341989,3.8934817230707113,0.8699861839202354,0.8699861839202354,0.9382022471910112,0.0,0.9382022471910112,1.0,0.12139348644557804
UQCR10,ATP5L,0.9952903182399246,0.997611518535962,2.180370561124943,2.3200297147278457,0.8716660236343191,0.8716660236343191,0.9606741573033708,0.011976047904191617,0.9606741573033708,0.9880239520958084,0.12137832605900568
MAD2L1,OCIAD2,0.9951389356119222,0.996938706855951,4.156349323824261,3.9669676209379,0.8702738018264207,0.8702738018264207,0.9382022471910112,0.0,0.9382022471910112,1.0,0.12122729791291756
LGALS3BP,NAGA,0.997746080871964,0.9948361703559174,4.172795868936285,2.921225973894907,0.8718768319406719,0.8718768319406719,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.12118098175390332
UQCR10,SNRPD1,0.9952903182399246,0.9946847877279148,2.180370561124943,3.0110962154343013,0.8717512617315798,0.8717512617315798,0.949438202247191,0.0,0.949438202247191,1.0,0.12115391464293275
GBA,CTSB,0.9949202718159188,0.9947520688959162,2.296132345421516,3.5799245004373272,0.8670351032179392,0.8670351032179392,0.9213483146067416,0.005988023952095809,0.9213483146067416,0.9940119760479041,0.12114459166197915
SMYD3,GRN,0.9947857094799164,0.9967368633519478,3.0911119121307946,3.5322372199421377,0.8719307698487029,0.8719307698487029,0.949438202247191,0.0,0.949438202247191,1.0,0.12107841826299087
TEX264,CCDC51,0.9965686604319453,0.994634326851914,1.974107619592277,2.608153639911189,0.8727698432711786,0.8727698432711786,0.9550561797752809,0.0,0.9550561797752809,1.0,0.12097747636425248
HLA-A,MRPL14,0.9976787997039628,0.9965350198479448,4.352046642669716,2.674413590795937,0.8723349508398142,0.8723349508398142,0.949438202247191,0.0,0.949438202247191,1.0,0.12085940308208917
POC1A,NDUFC2,0.9949539123999191,0.9971741909439548,3.774388256072125,2.232745428244634,0.8714689301142665,0.8714689301142665,0.9438202247191011,0.0,0.9438202247191011,1.0,0.12083275249251076
CCNB1,CFL1,0.9945165848079124,0.9953575994079256,3.72830410078719,3.58724077238781,0.8697790564827996,0.8697790564827996,0.9382022471910112,0.005988023952095809,0.9382022471910112,0.9940119760479041,0.12082715382683022
TEX264,COX6B1,0.9965686604319453,0.9954921617439276,1.974107619592277,2.311949498755298,0.8729685197872727,0.8729685197872727,0.9606741573033708,0.005988023952095809,0.9606741573033708,0.9940119760479041,0.12082357514450391
NAGA,CCDC51,0.9948361703559174,0.994634326851914,2.921225973894907,2.608153639911189,0.8713018959791525,0.8713018959791525,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.1208197619300189
PSMB3,SHFM1,0.9950548341519208,0.996064051671937,2.7755753481800447,2.8740591939716085,0.873154672839196,0.873154672839196,0.9550561797752809,0.0,0.9550561797752809,1.0,0.12060646489613783
GTF3A,PSMB6,0.9957276458319316,0.9951052950279218,1.6110134562336,1.9886599845253323,0.8709441795195348,0.8709441795195348,0.949438202247191,0.011976047904191617,0.949438202247191,0.9880239520958084,0.12050819846061037
COX7B,OCIAD2,0.9969387068559512,0.996938706855951,2.605707387472245,3.9669676209379,0.8726937377209052,0.8726937377209052,0.949438202247191,0.0,0.949438202247191,1.0,0.12049941203938382
PSMB3,HLA-A,0.9950548341519208,0.9976787997039628,2.7755753481800447,4.352046642669716,0.8727894198558586,0.8727894198558586,0.949438202247191,0.0,0.949438202247191,1.0,0.12033977381013472
MGST2,SPA17,0.9968377851039494,0.9945502253919128,2.420642397228016,2.7632888784229293,0.8697218992573443,0.8697218992573443,0.9325842696629213,0.005988023952095809,0.9325842696629213,0.9940119760479041,0.12024776515053665
DHRS7B,NDUFA13,0.9949875529839196,0.998990782479984,1.7343585581645686,2.554904174796474,0.8715726702151905,0.8715726702151905,0.9438202247191011,0.005988023952095809,0.9438202247191011,0.9940119760479041,0.12012372442542496
LGALS3BP,NDUFA13,0.997746080871964,0.998990782479984,4.172795868936285,2.554904174796474,0.8718511339888555,0.8718511339888555,0.949438202247191,0.011976047904191617,0.949438202247191,0.9880239520958084,0.12001617545862395
BOLA2B,CKS2,0.9969050662719504,0.9946511471439144,2.9417004743322352,4.81815380475005,0.8715745691032668,0.8715745691032668,0.9382022471910112,0.0,0.9382022471910112,1.0,0.11998033604528312
TCEB2,ATP5L,0.9960304110879364,0.997611518535962,2.6273445132207485,2.3200297147278457,0.8724687138248772,0.8724687138248772,0.9550561797752809,0.011976047904191617,0.9550561797752809,0.9880239520958084,0.11995829796786285
BOLA2B,NDUFC2,0.9969050662719504,0.9971741909439548,2.9417004743322352,2.232745428244634,0.8726348277236897,0.8726348277236897,0.9438202247191011,0.0,0.9438202247191011,1.0,0.1198539597907041
TEX264,UQCR10,0.9965686604319453,0.9952903182399246,1.974107619592277,2.180370561124943,0.8740438155733079,0.8740438155733079,0.9606741573033708,0.005988023952095809,0.9606741573033708,0.9940119760479041,0.11978868932414778
HLA-A,NDUFA13,0.9976787997039628,0.998990782479984,4.352046642669716,2.554904174796474,0.8720945277416734,0.8720945277416734,0.949438202247191,0.011976047904191617,0.949438202247191,0.9880239520958084,0.11978419183228403
LGALS3BP,TCEB2,0.997746080871964,0.9960304110879364,4.172795868936285,2.6273445132207485,0.8726701705780803,0.8726701705780803,0.9550561797752809,0.011976047904191617,0.9550561797752809,0.9880239520958084,0.11977688788566554
OCIAD2,CCNB1,0.996938706855951,0.9945165848079124,3.9669676209379,3.72830410078719,0.8710657865583953,0.8710657865583953,0.9325842696629213,0.0,0.9325842696629213,1.0,0.11972830278476711
NUDT1,NDUFA13,0.9945838659759132,0.998990782479984,3.1617194577137866,2.554904174796474,0.8719601219206278,0.8719601219206278,0.949438202247191,0.011976047904191617,0.949438202247191,0.9880239520958084,0.1197241972807437
ATOX1,CD63,0.9969723474399516,0.9978470026239656,2.821290462894436,2.327627726569334,0.8720645008906549,0.8720645008906549,0.949438202247191,0.011976047904191617,0.949438202247191,0.9880239520958084,0.11970128697233556
SNRPD1,DYNLRB1,0.9946847877279148,0.9958958487519344,3.0110962154343013,2.7184927538182064,0.8733621566919476,0.8733621566919476,0.949438202247191,0.0,0.949438202247191,1.0,0.11966853861276332
NDUFA1,SPA17,0.995879028459934,0.9945502253919128,2.1289500067281164,2.7632888784229293,0.8712046211094892,0.8712046211094892,0.9382022471910112,0.005988023952095809,0.9382022471910112,0.9940119760479041,0.11953776102293398
DYNLRB1,GBA,0.9958958487519344,0.9949202718159188,2.7184927538182064,2.296132345421516,0.8735327750139196,0.8735327750139196,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.11950874292153744
NUDT1,PKM,0.9945838659759132,0.9953239588239252,3.1617194577137866,4.02694682432887,0.8727393525621026,0.8727393525621026,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.11949656232355897
UBE2T,OCIAD2,0.9959463096279352,0.996938706855951,5.646122027854405,3.9669676209379,0.8722304265047807,0.8722304265047807,0.9382022471910112,0.0,0.9382022471910112,1.0,0.11944725127262247
SMYD3,PKM,0.9947857094799164,0.9953239588239252,3.0911119121307946,4.02694682432887,0.8729392138782214,0.8729392138782214,0.949438202247191,0.005988023952095809,0.949438202247191,0.9940119760479041,0.1193209963397787
UBE2T,BOLA2B,0.9959463096279352,0.9969050662719504,5.646122027854405,2.9417004743322352,0.8717190055895067,0.8717190055895067,0.9325842696629213,0.0,0.9325842696629213,1.0,0.11920523239134183
MRPL17,SERTAD3,0.9952398573639238,0.9945502253919128,2.2809577406983785,3.3380839063446146,0.8745458611489589,0.8745458611489589,0.9606741573033708,0.005988023952095809,0.9606741573033708,0.9940119760479041,0.11918730091592084
MAN2B1,HLA-A,0.9949202718159188,0.9976787997039628,2.349282665007065,4.352046642669716,0.872567705993001,0.872567705993001,0.9382022471910112,0.0,0.9382022471910112,1.0,0.1191148472197728
NDUFA1,LINC01420,0.995879028459934,0.994869810939918,2.1289500067281164,2.968724063109736,0.8739544538666322,0.8739544538666322,0.9606741573033708,0.011976047904191617,0.9606741573033708,0.9880239520958084,0.11908513710637292
TP53TG1,ATOX1,0.9946006862679136,0.9969723474399516,2.8377416134024083,2.821290462894436,0.8725197476289277,0.8725197476289277,0.949438202247191,0.011976047904191617,0.949438202247191,0.9880239520958084,0.11908123538115595
NDUFA13,GRN,0.998990782479984,0.9967368633519478,2.554904174796474,3.5322372199421377,0.8735817516206866,0.8735817516206866,0.9438202247191011,0.0,0.9438202247191011,1.0,0.11906121927624973
CKLF,GRN,0.9949875529839196,0.9967368633519478,3.8934817230707113,3.5322372199421377,0.8733917174631963,0.8733917174631963,0.9438202247191011,0.0,0.9438202247191011,1.0,0.11900101034644808
CCDC51,PKM,0.994634326851914,0.9953239588239252,2.608153639911189,4.02694682432887,0.8740691439986608,0.8740691439986608,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.11895060859332089
ATP5E,CFL1,0.9953575994079256,0.9953575994079256,2.903379583529571,3.58724077238781,0.8718677275280028,0.8718677275280028,0.9382022471910112,0.005988023952095809,0.9382022471910112,0.9940119760479041,0.11893940206916828
TCEB2,COX7A2,0.9960304110879364,0.9967705039359482,2.6273445132207485,2.320042726905739,0.8742770909350293,0.8742770909350293,0.9606741573033708,0.011976047904191617,0.9606741573033708,0.9880239520958084,0.11890275595176047
UBE2T,LGALS3BP,0.9959463096279352,0.997746080871964,5.646122027854405,4.172795868936285,0.8736715807508334,0.8736715807508334,0.9438202247191011,0.0,0.9438202247191011,1.0,0.11885528475010862
HPSE,RGS10,0.9949875529839196,0.995189396487923,4.325412251900693,4.373259220884075,0.8719836694947924,0.8719836694947924,0.9382022471910112,0.005988023952095809,0.9382022471910112,0.9940119760479041,0.11879964865492669
MGST2,NDUFA13,0.9968377851039494,0.998990782479984,2.420642397228016,2.554904174796474,0.8731736853913775,0.8731736853913775,0.9438202247191011,0.005988023952095809,0.9438202247191011,0.9940119760479041,0.11873629902644488
SERTAD3,GAPDH,0.9945502253919128,0.9971741909439548,3.3380839063446146,3.5851202650878014,0.8744419635542608,0.8744419635542608,0.9550561797752809,0.005988023952095809,0.9550561797752809,0.9940119760479041,0.11870371280160541
